Date,China,France,Germany,"Korea, South",US,United Kingdom
2020-05-13,58.377414033630195,2729.8056634336704,2077.9399470127582,214.3782859040962,4217.8181829728,3402.541946381266
2020-05-14,58.38088788717404,2742.214985187483,2082.475422318993,214.90491803214738,4301.2525600588015,3453.4360842029737
2020-05-15,58.38714082355296,2751.9586007867724,2091.486695624801,215.27551101114636,4377.686993207798,3505.9358547374363
2020-05-16,58.39130944780558,2751.9586007867724,2097.6812000562113,215.5290746283562,4453.520222712657,3556.8594537098375
2020-05-17,58.39825715489327,2752.9237702565133,2105.0453796981765,215.82164803282907,4510.9336601657615,3608.9173069839085
2020-05-18,58.40451009127219,2758.408384068692,2107.2176336606362,216.0752116500389,4576.516216481904,3648.8960884739568
2020-05-19,58.40451009127219,2771.9207566450655,2121.8624447152415,216.69936824624773,4638.44321295179,3684.6766559902894
2020-05-20,58.40451009127219,2783.6713119354035,2130.157590341118,216.93342696982603,4709.777989059066,3677.031487385523
2020-05-21,58.40451009127219,2787.516669664054,2136.698223151162,217.32352484245652,4786.928428558114,3715.7287088204375
2020-05-22,58.41701596403004,2793.6906902403334,2144.9217560090456,217.77213739598162,4859.849294681329,3764.310146312765
2020-05-23,58.41910027615635,2798.899541346872,2148.2159433367315,218.25975973676975,4925.791364734417,3807.9126493380204
2020-05-24,58.42674275395281,2799.129343601572,2152.297871112343,218.57183803487416,4988.597508241709,3843.442797073465
2020-05-25,58.43160614891419,2804.613957413751,2155.5443165947004,218.94243101387315,5045.908227484256,3867.468365463394
2020-05-26,58.43230091962297,2801.2435243448144,2162.705593394018,219.72262675913416,5102.850369618339,3927.156656766885
2020-05-27,58.434385231749275,2804.1696730546637,2166.5726828656498,221.26351335602467,5158.336330061598,3956.912418966552
2020-05-28,58.434385231749275,2855.1244929968607,2174.593312880886,222.39479718665314,5227.326714069127,3984.7384757958453
2020-05-29,58.44619633379835,2863.6884570220222,2183.2584578080605,223.15548803828264,5301.30799466014,4015.657953447876
2020-05-30,58.44967018734219,2891.7090119451364,2186.445225983757,223.68212016633385,5374.558163281901,4039.403640906224
2020-05-31,58.46217606010004,2895.646290575667,2189.0829629381724,224.3647914434372,5435.370365054871,4067.936765352143
2020-06-01,58.467734225770194,2900.839821531892,2191.279087823297,225.1059774014352,5487.798948172171,4091.2110743994076
2020-06-02,58.472597620731584,2887.0823265505055,2194.680694302973,226.06171718937995,5550.91324631113,4115.604907172997
2020-06-03,58.471902850022815,2946.5245097662973,2197.5690759453646,226.82240804100942,5610.976209371809,4143.268927673479
2020-06-04,58.47954532781928,2904.225574751142,2201.758422872965,227.58309889263893,5675.3110415420815,4169.916538475062
2020-06-05,58.48371395207189,2913.5861865925976,2207.1532513951183,228.57784846784674,5751.778707053316,4194.295640673304
2020-06-06,58.489966888450816,2922.4565536240266,2213.4313040558536,229.68962740484366,5820.309880237182,4217.275338213642
2020-06-07,58.49344074199466,2927.7113651815052,2217.011942455513,230.43081336284163,5873.9982719957125,4236.822811698275
2020-06-08,58.496219824829744,2930.943916897622,2221.296773073771,231.1719993208396,5926.783347726118,4254.690999593421
2020-06-09,58.498304136956044,2934.161148463425,2226.0351512226534,232.14724400241587,5981.42641461805,4280.4253147235295
2020-06-10,58.50594661475251,2942.5106303842,2226.226118603968,233.02496421583453,6044.368508698137,4295.259004097324
2020-06-11,58.51081000971389,2949.021694267373,2228.2432115691095,234.11723825919992,6113.51599114534,4313.996295937906
2020-06-12,58.51914725821913,2960.159443545177,2234.628683381835,235.05347315351315,6190.240452182964,4336.7108431220095
2020-06-13,58.559443959327744,2968.217842609998,2235.118037296455,235.716639536985,6267.399955053532,4357.716643565933
